job_id,roast_amount_kg,1st_malt_amount_kg,2nd_malt_amount_kg,mt_temperature,mt_time,wk_temperature,wk_steam,wk_time,total_cold_wort,ph,extract,color,woc_time,whp_transfer_time,whp_rest_time,1st_malt_color,2nd_malt_color,divide__total_cold_wort__woc_time,multiply__1st_malt_amount_kg__extract,multiply__2nd_malt_amount_kg__ph,divide__woc_time__whp_transfer_time,multiply__whp_rest_time__2nd_malt_color,multiply__mt_time__wk_time
2449959642,64.49993439,16051.99658,3999.860052,67.31298447,6546.75,105.4085594,6482.25,6365.075,958.9,7.296126688,15.30944529,14.15695555,3126.1,729.925,14.49458333,6.127499795,6.019999897,0.3066419366185923,245747.1634367771,29183.485673662268,4.276909395628826,87.25739015365791,41670554.75625
2449959689,64.5,16067.85283,4004.256635,66.93304129,6889.675,105.303989,6654.25,5929.7,963.2,7.219022429,15.28505681,14.27093933,3135.775,733.15,14.49458333,6.127499795,6.019999897,0.3070669716508197,245598.04332126927,28906.818459537066,4.271300143022543,87.25739015365791,40853705.8475
2449959720,64.17751312,16062.20908,3996.957605,67.17704296,6614.475,105.2377529,7363.75,6366.15,1088.975,7.182910275,14.15517068,13.26913962,3492.675,912.675,14.49458333,6.127499795,6.019999897,0.3116989989051643,227363.31102524578,28709.787849693894,3.8226667031493697,87.25739015365791,42108740.02125
2449961201,64.39252625,16087.64375,4010.975385,66.90167017,6708.0,105.1680393,7245.5,7046.625,954.6,7.382991362,14.65647702,18.69328771,3630.275,870.75,14.49458333,6.127499795,6.019999897,0.26288287171861124,235788.1809278216,29612.99662064963,4.164353312302839,87.25739015365791,47268760.5
2449961221,64.17751312,16092.75,4012.16875,67.00275898,6526.325,105.1331825,6686.5,6744.55,964.275,7.382991362,14.65302825,18.17670178,3136.85,740.675,14.49458333,6.127499795,6.019999897,0.30730436445336773,235807.5203701875,29621.807224136337,4.229413152661206,87.25739015365791,44017125.27875
2449961257,64.60740814,16086.46167,4015.770105,66.86681337,6766.05,105.1680393,6804.75,6690.8,964.275,7.382991362,15.21396586,18.35238414,3143.3,764.325,14.49458333,6.127499795,6.019999897,0.3066739814903158,244738.8786555786,29648.395996992833,4.107144023780747,87.25739015365791,45270287.34
2449961293,64.17751312,14042.99375,6072.449292,66.90167017,6721.975,105.1680393,6622.0,6609.1,966.425,7.382991362,15.13138959,18.19761586,3170.175,737.45,14.49458333,6.127499795,6.019999897,0.3047529701136014,212490.00944118504,44832.84066901902,4.293012390818607,87.25739015365791,44426204.972500004
2449961341,64.17751312,14051.15283,6078.738147,66.96790218,6708.0,105.1680393,6568.25,6531.7,966.425,7.382991362,15.66373438,18.19761586,3209.95,739.6,14.49458333,6.127499795,6.019999897,0.3009779037356546,220093.5256619053,44879.271231160885,4.334256008641642,87.25739015365791,43814643.6
2449961374,64.28492126,14141.35625,6070.138147,66.90167017,6744.55,105.1680393,6460.75,6501.6,966.425,7.382991362,15.7993309,18.15578771,3163.725,733.15,14.49458333,6.127499795,6.019999897,0.3053740846361058,223423.96676853314,44815.77750544769,4.30937138187019,87.25739015365791,43850366.28
2449961399,64.28498688,14056.25908,6075.30896,67.31298447,6613.4,105.1680393,6923.0,6553.2,962.125,5.546149433,15.13582205,19.82998424,4866.525,736.375,14.58416667,6.127499795,6.019999897,0.19766205617844798,212753.03612357672,33694.57134380382,6.599796575690794,87.79668185123083,43338932.879999995
2449961430,64.39249344,14109.64375,5989.57771,67.24327087,6791.85,105.1680393,6654.25,7177.775,961.05,5.627645648,15.48232679,19.13771801,3132.55,732.075,14.49458333,6.127499795,6.019999897,0.3066968773435879,218450.11542798104,33707.2209330393,4.2731644101899535,87.25739015365791,48750371.13375
2449961461,64.82248688,14119.14658,6070.79375,66.96790218,6771.425,105.2028961,6288.75,6554.275,966.425,5.627645648,15.52686507,19.1900032,3159.425,739.6,14.49458333,6.127499795,6.019999897,0.30578956944081886,219226.08385121197,34164.276027093096,4.266034296516338,87.25739015365791,44381781.591875
2449961521,64.28498688,14051.00271,6067.880542,67.10732937,6861.725,105.2028961,6321.0,6589.75,963.2,5.589093518,15.32142628,18.39421229,3171.25,768.625,14.49458333,6.127499795,6.019999897,0.3036330680116637,215281.40218134524,33913.951805290526,4.120513236966055,87.25739015365791,45217052.31875
2449961557,64.17751312,14033.21167,6070.030542,67.17704296,6518.8,105.2028961,6428.5,6585.45,961.05,5.637406063,15.46205552,18.53852148,3182.0,1241.625,14.49458333,6.127499795,6.019999897,0.3019321394910462,216982.29796545193,34219.22698006598,2.560708178251685,87.25739015365791,42929231.46
2449961582,64.17751312,14127.42429,6070.25625,67.03761578,6653.175,105.1680393,6278.0,6523.1,1010.5,5.666686285,14.98040431,18.04284964,3268.0,862.15,14.49458333,6.127499795,6.019999897,0.30911593759559497,211634.5277231147,34398.23783831053,3.7861321902334475,87.25739015365791,43399325.8425
2449961880,64.50006561,14116.19033,6160.438147,66.90167017,6542.45,105.1331825,7052.0,6749.925,953.525,5.536389017,14.23062027,13.10391533,3189.525,724.55,14.49458333,6.127499795,6.019999897,0.29886147264164986,200882.14424527597,34106.582096958635,4.396009923506306,87.25739015365791,44161046.81625
2449961932,64.60747375,14025.08408,6022.6875,66.96790218,6491.925,105.1680393,6740.25,6574.7,963.2,5.598853421,14.83122234,13.10391533,3143.3,725.625,14.49458333,6.127499795,6.019999897,0.3063320929936711,208009.14032767437,33720.14451298894,4.325890246000344,87.25739015365791,42682459.2975
2449961966,64.39252625,14124.52158,6070.525,66.90167017,6555.35,105.2028961,6761.75,6542.45,963.2,5.589093518,15.50957866,14.10571504,3140.075,727.775,14.49458333,6.127499795,6.019999897,0.3066466098389883,219065.37847987752,33928.73192835695,4.3087029604473255,87.25739015365791,42888049.6075
2449962012,64.17751312,14099.25908,6070.299292,67.00275898,6604.8,105.1331825,6525.25,6466.125,964.275,5.584701562,15.33276756,13.99173126,3139.0,724.55,14.49458333,6.127499795,6.019999897,0.307093949044586,216180.66224185945,33900.80993783989,4.326373096271794,87.25739015365791,42707462.4
2449962039,28.27248688,14117.70625,6070.406897,67.00275898,6501.6,105.2028961,6439.25,6465.05,962.125,5.603733885,15.53436081,13.34129422,3136.85,725.625,14.49458333,6.127499795,6.019999897,0.30661918192392884,219309.54269709205,34016.9448244566,4.317013590228798,87.25739015365791,42033169.080000006
2449962079,24.18756561,14116.94304,6073.96521,66.96790218,6619.85,105.2028961,6321.0,6417.75,969.65,5.601293653,15.39139208,12.79333615,3149.75,728.85,14.49458333,6.127499795,6.019999897,0.30775212251051337,217279.40529966712,34022.06277931581,4.3156127971500995,87.25739015365791,42484542.337500006
2449962113,23.43498688,14029.50271,5984.836792,67.00275898,6594.05,105.269124,6697.25,6788.625,951.375,5.541269481,15.46409464,13.7334383,3137.925,721.325,14.49458333,6.127499795,6.019999897,0.30308943348439354,216953.5576595765,33163.593464275546,4.344201017547503,87.25739015365791,44764532.68125
2449962144,64.28505249,13986.18042,6068.525647,66.96790218,6748.85,105.4085594,6546.75,6710.15,947.075,5.598853421,15.5333838,14.30231044,3094.925,739.6,14.49458333,6.127499795,6.019999897,0.30591018839280665,217252.7083599052,33976.78557913219,4.178942749122333,87.25739015365791,45285795.8275
2449962181,23.43498688,13803.26875,5978.55896,66.93304129,6804.75,105.2028961,6536.0,6839.15,953.525,5.642286015,15.4937183,12.85503371,3102.45,724.55,14.49458333,6.127499795,6.019999897,0.3072467737517924,213863.9576316931,33732.739609860946,4.275997519123424,87.25739015365791,46538705.9625
2449962203,25.69246063,13966.07771,5807.6875,67.27812767,6717.675,105.1331825,6783.25,6807.975,959.975,5.656925869,15.5806814,13.23776748,3127.175,728.85,14.49458333,6.127499795,6.019999897,0.30688020970693775,217601.0072071516,32853.65765781794,4.284681783928205,87.25739015365791,45733763.458125
2449962241,64.39252625,13959.4125,6069.18125,67.00275898,6649.95,105.1680393,6589.75,6794.0,955.675,5.603733885,15.58089259,13.77526748,3118.575,723.475,14.49458333,6.127499795,6.019999897,0.3063478198151992,217500.10678200336,34010.07662483165,4.30459988267366,87.25739015365791,45179760.3
2449962265,29.025,14040.46792,6075.3625,67.24327087,7091.775,105.1331825,6654.25,6614.475,984.7,5.627645648,15.41418073,12.77242208,3191.675,751.425,14.49458333,6.127499795,6.019999897,0.3084247535373942,216422.31005264717,34189.9873331474,4.241851347310364,87.25739015365791,46908368.443125
2449962478,64.60747375,14021.17146,6072.449292,66.86681337,7006.85,105.0634689,7073.5,7269.15,961.05,5.521749163,14.96599358,13.00561763,3170.175,740.675,14.49458333,6.127499795,6.019999897,0.3030580147737037,209840.7620544392,33530.541795460944,4.274345232076045,87.25739015365791,50933843.6775
2449962515,24.40251312,14021.92417,6075.201355,66.96790218,7214.325,105.1680393,6589.75,6551.05,955.675,5.623253691,15.10261633,11.91493156,3122.875,739.6,14.49458333,6.127499795,6.019999897,0.3059261334080269,211767.7409478637,34162.39844307196,4.216682419659735,87.25739015365791,47261403.79125
2449962576,24.93994751,14011.44292,6079.232605,66.86681337,6773.575,105.0634689,6933.75,6787.55,963.2,5.656925869,15.55894972,13.12378371,3141.15,734.225,14.49458333,6.127499795,6.019999897,0.30654169915503715,218003.33589692996,34389.76818689276,4.272365602366622,87.25739015365791,45975978.99125
2449962593,23.32751312,14005.85271,6074.663855,66.96790218,6634.9,105.1680393,6675.75,6788.625,963.2,5.661806333,15.47417543,12.81425023,3135.775,736.375,14.49458333,6.127499795,6.019999897,0.3070669716508197,216729.0218812809,34393.570285085196,4.252619087981014,87.25739015365791,45041848.012499996
2449962645,24.50998688,14044.70283,6071.911792,66.96790218,6511.275,105.1680393,6632.75,6601.575,959.975,5.666686285,15.5526145,12.88640585,3135.775,733.15,14.49458333,6.127499795,6.019999897,0.30603884562966743,218431.84888204906,34407.61927545617,4.271300143022543,87.25739015365791,42984670.258125
2449962687,24.61746063,14020.99929,6071.0625,67.00275898,6676.825,105.2377529,6439.25,7131.55,964.275,5.666686285,15.44320414,12.91254845,3132.55,728.85,14.49458333,6.127499795,6.019999897,0.3077260614957476,216529.15428226505,34402.806604127814,4.292046310885799,87.25739015365791,47616111.32875
2449963112,24.40251312,14088.24033,6077.286792,66.86681337,6797.225,105.5445009,6536.0,6630.6,965.35,5.603733885,15.60399085,13.04117208,3137.925,733.15,14.49458333,6.127499795,6.019999897,0.30754159465422076,219832.773201921,34055.49792519335,4.274228699856978,87.25739015365791,45069680.08500001
2449963187,23.65,14087.06875,6073.75,66.93304129,6571.475,105.478273,7310.0,6986.425,966.425,5.488077497,15.33527212,13.34129422,3190.6,983.625,14.49458333,6.127499795,6.019999897,0.30280266950745705,216029.03265439827,33333.21069740375,3.240421480258982,87.25739015365791,45911117.22687501
2449963222,64.17751312,14093.14292,6076.856897,77.36932602,6774.65,105.5131298,6686.5,6915.475,964.275,5.743790543,14.92189,13.2168534,3137.925,733.15,14.49458333,6.127499795,6.019999897,0.3071991207180802,210296.3284065188,34904.19317615293,4.274228699856978,87.25739015365791,46849922.70875
2449963247,64.5,14089.38042,6071.750647,66.90167017,6661.775,105.5793577,6847.75,6651.025,959.975,5.589093518,15.35821251,13.85787911,3136.85,731.0,14.47666667,6.019999897,6.127499795,0.3059339993944899,216387.69862459303,33935.582184060004,4.2853142076502735,88.70577205270834,44307632.06937499
2449963319,24.50998688,14089.53054,6084.23125,66.96790218,6745.625,105.5793577,6880.0,6674.675,965.35,5.59397347,15.74229391,13.15515585,3146.525,731.0,14.49458333,6.127499795,6.019999897,0.3067012970508574,221801.53081460102,34035.028197844935,4.298531420765028,87.25739015365791,45024854.546875
2449963350,26.55251312,14082.98396,6074.706897,66.90167017,6647.8,105.5445009,6783.25,6612.325,961.05,5.623253691,14.8615416,11.68801074,3129.325,729.925,14.49458333,6.127499795,6.019999897,0.3070128501034238,209294.85197367275,34159.61798029841,4.281321613024592,87.25739015365791,43957414.135
2449963388,64.28492126,14102.75283,6067.611792,66.86681337,6575.775,105.5445009,6912.25,6850.975,971.8,5.637406063,15.16789747,12.98993156,3156.2,742.825,14.49458333,6.127499795,6.019999897,0.3078043836310655,213909.10897019232,34205.591504151096,4.243202366147951,87.25739015365791,45050470.130625
2449963598,23.32751312,14136.73396,6065.63396,66.86681337,6605.875,105.478273,7439.0,7086.4,964.275,6.124432397,14.76466329,12.19413962,3174.475,965.35,14.49458333,6.127499795,6.019999897,0.3036632314850534,208724.11693970833,37148.5651329674,3.285015781031717,87.25739015365791,46811872.599999994
2449963627,51.38498688,14568.02417,6068.751355,66.96790218,6563.95,105.4434162,6643.5,6654.25,964.275,5.724270737,15.12923462,12.96901748,3139.0,762.175,14.49458333,6.127499795,5.9125,0.307093949044586,220403.05561776078,34739.1757915556,4.1130802240639435,85.699223938625,43678164.2875
2449963665,64.17751312,13883.625,6065.41875,66.90167017,6583.3,105.478273,6761.75,6855.275,962.125,5.772582769,14.95815849,13.16561289,3136.85,746.05,14.49458333,5.9125,6.019999897,0.30661918192392884,207673.46316572625,35013.13176301951,4.198982665149589,87.25739015365791,45130331.9075
2449963705,23.97248688,13965.80896,6067.407605,66.96790218,6734.875,105.478273,6589.75,6683.275,965.35,5.753062963,14.6884771,11.54265585,3146.525,736.375,14.49458333,5.9125,6.019999897,0.3067012970508574,205136.46509193484,34906.17797375003,4.267197830140702,87.25739015365791,45011021.715624996
2449963739,26.76752625,13951.35,6067.074292,66.90167017,6653.175,105.4434162,6546.75,6529.55,963.2,5.661806333,15.03855416,12.05924075,3139.0,742.825,14.49458333,5.9125,6.019999897,0.3067515923566879,209808.132580116,34350.59964922709,4.220078647531341,87.25739015365791,43442238.82125
2449963781,31.175,14033.26521,6070.25625,67.27812767,7128.325,105.4085594,6632.75,6591.9,971.8,5.705238414,14.76918955,11.80094779,3154.05,740.675,14.49458333,5.9125,6.019999897,0.30801413606757416,207259.95389191055,34632.25914032359,4.252603903326929,87.25739015365791,46989205.567499995
2449963832,27.73498688,14048.68054,6075.405542,66.90167017,6819.8,105.478273,6697.25,6815.5,961.05,5.589093518,15.42441223,13.83696504,3159.425,734.225,14.49458333,5.9125,5.9125,0.30408884880989107,216692.639936539,33956.00973401348,4.297221938862253,85.699223938625,46480346.9
2449963875,27.84259186,14015.14033,6065.63396,66.86681337,6738.1,105.4085594,6708.0,6815.5,964.275,5.632526112,14.90067451,12.04982941,3144.375,741.75,14.49458333,5.9125,6.019999897,0.30656916901800263,208835.044269304,34164.84166553396,4.233423089868731,87.25739015365791,45923520.550000004
2449963884,37.40998688,14027.94375,6068.794397,66.86681337,6915.475,105.3737026,6622.0,7055.225,957.825,5.690598559,15.36249528,12.91777697,3123.95,747.125,14.49458333,5.9125,6.019999897,0.3065089041424663,215504.2196474805,34535.07265043547,4.175705931495405,87.25739015365791,48790232.106875
2449963932,32.25,14030.94304,6066.870105,66.86681337,6774.65,105.3737026,6503.75,6520.95,964.275,5.671078241,15.25522451,12.7316386,3144.375,729.925,14.49458333,5.9125,6.019999897,0.30656916901800263,214045.18616222191,34405.695043438885,4.301911960871498,87.25739015365791,44177153.9175
2449963963,28.16494751,14024.12771,6069.18125,66.93304129,6784.325,105.4085594,6170.5,6286.6,967.5,5.675958192,15.26647301,12.63856993,3154.05,749.275,14.49458333,5.9125,6.019999897,0.30665124166019553,214098.96717350814,34448.4190346703,4.203858585185432,87.25739015365791,42650337.545
2449964002,64.5,14012.93679,6072.40625,66.93304129,6649.95,105.4085594,6579.0,6524.175,976.1,5.55542134,15.3754087,13.25868156,3173.4,747.125,14.49458333,5.9125,6.019999897,0.3074911794354839,215454.63023351607,33734.775266399374,4.241804511278196,87.25739015365791,43385437.54125
2449964178,27.73498688,14008.21792,6070.47146,67.03761578,6741.325,105.4085594,8202.25,7630.35,963.2,5.449524856,15.5604706,31.667,3170.175,936.325,14.49458333,5.9125,6.019999897,0.3037359969096628,217974.46310255316,33081.18510890861,3.382151334915851,87.25739015365791,51438669.213750005
2449964253,27.73505249,14004.29375,6076.007605,66.93304129,6756.375,105.3737026,6514.5,6425.275,958.9,2.310204142,15.17657579,31.667,3119.65,729.925,14.49458333,5.9125,6.019999897,0.30727572781311585,212537.22548229832,14036.817935894498,4.268084960837296,87.25739015365791,43411567.378125
2449964279,27.62757874,14017.77429,6063.580542,66.90167017,6831.625,105.303989,6600.5,7409.975,961.05,2.310204142,15.35589043,31.667,3134.7,736.375,14.49458333,5.9125,6.019999897,0.3064865899161272,215255.40606971105,14008.108883479004,4.2511612137650445,87.25739015365791,50622170.459375
2449964316,64.82235565,14021.80554,6072.35271,66.86681337,7204.65,105.4434162,6503.75,6616.625,950.3,2.300444239,15.5546813,31.667,3100.3,728.85,14.49458333,5.9125,6.019999897,0.3064198884338825,218104.7164252744,13969.108808895538,4.247859149140234,87.25739015365791,47670467.30625
2449964357,27.95,14012.84021,6067.988147,66.86681337,6797.225,105.478273,6374.75,6614.475,952.45,2.295564032,15.45803366,31.667,3102.45,728.85,14.49458333,5.9125,6.019999897,0.3069003850553417,216610.95563838148,13929.45533685553,4.250804959923271,87.25739015365791,44960074.831875004
2449964385,27.62751312,14018.69917,6059.72146,66.86681337,6714.45,105.478273,6579.0,6828.4,956.75,5.560301292,15.51077302,31.667,3112.125,725.625,14.49458333,5.9125,6.019999897,0.30732784581409356,217440.8608615324,33693.877063198124,4.282986409771202,87.25739015365791,45848950.379999995
2449964559,27.95006561,13942.69646,6077.78125,71.13683243,6705.85,105.4957014,6600.5,6889.675,948.15,5.59397347,15.3909169,31.667,3125.025,728.85,14.49458333,6.019999897,6.019999897,0.3033085148071432,214590.88257778416,33998.94706896344,4.2817359731451665,87.25739015365791,46201127.09875
2449964642,27.73505249,14042.13396,6069.12771,67.00275898,6752.075,105.478273,6643.5,6769.275,946.0,5.565181243,15.48137438,31.667,4205.4,728.85,14.49458333,6.019999897,6.019999897,0.22489539748953977,217391.53292887192,33775.79569306354,5.762005891621565,87.25739015365791,45706652.495625
2449964693,23.54252625,14042.28408,6074.975647,66.96790218,6718.75,105.4434162,6643.5,6769.275,950.3,5.550541389,15.52754118,31.667,3106.75,723.475,14.49458333,6.019999897,6.019999897,0.3057839272785777,218042.1443134584,33719.40376584056,4.288277718347769,87.25739015365791,45481066.40625
2449964714,23.54246063,14032.99646,6075.3625,67.31298447,6730.575,105.3737026,6482.25,6590.825,958.9,5.536389017,15.47920711,31.667,3125.025,733.15,14.49458333,6.019999897,6.019999897,0.30674738685711084,217219.65857823685,33635.570219293666,4.256657358850371,87.25739015365791,44360041.974374995
2449964753,26.12248688,14033.68408,6073.320105,66.93304129,6775.725,105.3388458,6686.5,6639.2,961.05,5.55542134,15.48203102,31.667,3119.65,728.85,14.49458333,6.019999897,6.019999897,0.30796468684408695,217269.9322514402,33739.85211596804,4.274371446187573,87.25739015365791,44985393.42
2449965096,25.90753937,14023.95554,6069.288855,67.45241575,6715.525,105.303989,6837.0,6761.75,953.525,4.726305282,14.34711885,31.667,3137.925,750.35,14.49458333,5.9125,6.019999897,0.3037743813566746,201203.35687949593,28685.311973370233,4.176382511479337,87.25739015365791,45408701.168749996
2449965132,25.04748688,14017.77429,6074.169397,66.90167017,6735.95,105.3388458,6804.75,6588.675,952.45,4.663352883,14.73047236,31.667,3105.675,721.325,14.49458333,5.9125,6.019999897,0.3065817956496898,206488.43672756362,28325.99536933032,4.299553525075278,87.25739015365791,44380985.36625
2449965150,64.60747375,14025.29929,6069.71875,66.90167017,6604.8,105.3388458,7127.25,6723.05,962.125,5.623253691,15.44206002,13.95617682,3135.775,725.625,14.49458333,5.9125,6.019999897,0.30672426297710226,216579.5134346434,34131.568364269406,4.315534147600206,87.25739015365791,44404400.64
2449965211,28.16501312,14024.76179,6068.10625,67.82887735,6458.6,105.303989,6944.5,6701.55,966.425,5.589093518,14.8758821,12.61765585,3145.45,727.775,14.49458333,5.9125,6.019999897,0.30714773792686995,208630.70286862497,33915.21330841029,4.316078350656924,87.25739015365791,43282630.830000006
2449965230,38.91501312,14001.3375,6080.511792,67.20841408,6715.525,105.3737026,6794.0,6612.325,965.35,5.656925869,15.22601554,12.79333615,3144.375,731.0,14.49458333,5.9125,6.019999897,0.30691094066685215,213184.58235578475,34397.004452924346,4.295594262295082,87.25739015365791,44405233.845625
2449965262,27.73498688,14016.28042,6071.27771,66.96790218,6630.6,105.3737026,6611.25,6519.875,978.25,5.632526112,15.21304625,12.24537911,3171.25,787.975,14.49458333,5.9125,6.019999897,0.3083773346993459,213230.3222824294,34196.63023477857,4.019455622801736,87.25739015365791,43230683.175000004
2449965430,27.62751312,14111.14917,6075.84646,67.24327087,6827.325,105.6142145,6987.5,6897.2,939.55,5.753062963,15.6740484,13.54730096,3209.95,722.4,14.49458333,5.9125,6.019999897,0.292608106635108,221178.83507019983,34954.72723790066,4.437309925352502,87.25739015365791,47089425.989999995
2449965461,64.39252625,14099.20554,6079.232605,67.10732937,6684.35,105.7187931,6761.75,6718.75,943.85,5.565181243,15.35463917,13.12378371,3087.4,728.85,14.49458333,5.9125,6.019999897,0.30561131977723094,216488.213650365,33832.03126518003,4.230184284442009,87.25739015365791,44910476.5625
2449965501,26.55251312,14124.58667,6068.686792,77.40418282,6652.1,105.5131298,6546.75,6812.275,941.7,5.439764953,15.46663406,12.75255268,3079.875,725.625,14.49458333,5.9125,6.019999897,0.3056599180427638,218459.813273644,33012.229721855605,4.23860313091347,87.25739015365791,45315934.5275
2449965534,26.65998688,14090.65908,6076.588147,67.03761578,6789.7,105.5131298,6579.0,6858.5,933.1,5.531509066,15.61388865,12.34890585,3053.0,720.25,14.49458333,5.9125,6.019999897,0.3055337262606418,220009.98188023144,33612.702425478645,4.232928942807626,87.25739015365791,46567157.449999996
2449965584,26.55251312,13961.39033,6068.686792,66.90167017,7025.125,105.303989,6579.0,6771.425,954.6,5.526629114,15.39936301,12.49426074,3116.425,755.725,14.49458333,5.9125,6.019999897,0.3062142633744196,214996.5178159737,33539.38110841447,4.118305857477948,87.25739015365791,47570107.053125
